ID,sfreq,length
A01909,300,15052
A03035,300,9000
A07630,300,18000
A04296,300,9000
A02590,300,9000
A07020,300,9000
A00287,300,9000
A00552,300,12310
A07952,300,9000
A03235,300,9000
A05293,300,9000
A03047,300,9000
A05502,300,9000
A05793,300,9556
A00407,300,9000
A00989,300,9000
A06490,300,9000
A06893,300,9000
A06857,300,9000
A02426,300,3300
A05987,300,9000
A07069,300,9000
A08005,300,9000
A08032,300,9000
A04294,300,9000
A03515,300,9000
A02983,300,9000
A05604,300,9000
A01210,300,18000
A04119,300,9000
A04977,300,9000
A03923,300,18000
A02374,300,7764
A06504,300,9000
A01046,300,9000
A04443,300,9000
A01919,300,9000
A02382,300,18000
A07222,300,9000
A02350,300,9000
A01641,300,9000
A04280,300,9000
A07332,300,9000
A05997,300,11744
A01130,300,9000
A06524,300,9000
A01165,300,9000
A05947,300,16650
A07825,300,9000
A06878,300,9000
A07198,300,9000
A00423,300,9000
A04153,300,18000
A07030,300,9000
A03970,300,9000
A05591,300,10334
A06732,300,4492
A03880,300,4860
A01274,300,18000
A06246,300,9840
A07529,300,9000
A07728,300,9000
A02493,300,9000
A04127,300,9000
A07259,300,6160
A00589,300,3044
A06773,300,9000
A06150,300,10644
A05075,300,9000
A03298,300,9000
A00809,300,9000
A02520,300,9000
A03914,300,3576
A05785,300,11102
A06637,300,9000
A00707,300,18000
A05276,300,18000
A02971,300,9000
A08369,300,18000
A05840,300,10048
A07183,300,9000
A02146,300,9000
A01715,300,5206
A06538,300,9000
A06669,300,9000
A07642,300,18000
A01766,300,9000
A05305,300,9000
A08218,300,9000
A04617,300,9000
A06001,300,9840
A06565,300,4844
A00824,300,9000
A00820,300,7634
A05143,300,9000
A03659,300,9000
A07195,300,9000
A02412,300,9000
A02973,300,9000
A07817,300,9000
A04151,300,9000
A07710,300,9000
A04140,300,9000
A08111,300,9000
A02711,300,9000
A05321,300,9000
A01846,300,18000
A00711,300,9000
A04772,300,9000
A03965,300,16892
A08213,300,9000
A04710,300,9000
A03673,300,9000
A02781,300,14962
A05976,300,9000
A04077,300,9000
A02980,300,9000
A08501,300,18000
A06470,300,9000
A07511,300,9000
A06448,300,9000
A08193,300,9000
A05939,300,10054
A08018,300,6372
A06085,300,9138
A01752,300,9000
A08202,300,9000
A01728,300,9000
A00869,300,9000
A02903,300,9000
A01340,300,9000
A06130,300,16368
A02895,300,9000
A03961,300,9000
A07061,300,9000
A04849,300,9000
A01817,300,9000
A00751,300,9000
A07120,300,9000
A00640,300,18000
A06057,300,18062
A02327,300,9000
A05608,300,5056
A02696,300,18000
A04376,300,9000
A06685,300,9014
A00928,300,9000
A07716,300,9000
A06844,300,9000
A03581,300,9000
A08221,300,9000
A06799,300,11288
A01487,300,18000
A07805,300,9000
A04260,300,9000
A05054,300,9000
A04483,300,18000
A01907,300,9000
A00341,300,9000
A06472,300,9000
A00646,300,9000
A07638,300,9000
A06231,300,9628
A02798,300,9000
A03344,300,9000
A07502,300,9000
A04152,300,9000
A01190,300,9000
A00755,300,9000
A04734,300,18000
A05040,300,18000
A07842,300,9000
A00854,300,9000
A01690,300,9000
A03901,300,9000
A01496,300,9000
A06649,300,9000
A07404,300,18000
A02437,300,9000
A05126,300,9000
A04095,300,9000
A04994,300,9000
A01617,300,12838
A05108,300,9000
A01507,300,9000
A01994,300,9000
A00342,300,9000
A05536,300,18000
A04128,300,9000
A06615,300,9000
A01080,300,9000
A07674,300,9000
A04202,300,3962
A05191,300,9000
A00476,300,9000
A00482,300,9000
A08036,300,9000
A01847,300,9000
A03813,300,9000
A02253,300,9000
A02528,300,9000
A01023,300,9000
A06364,300,9000
A07322,300,9000
A02742,300,9000
A03027,300,18000
A06947,300,9000
A05007,300,6810
A06248,300,10364
A05603,300,10362
A01633,300,9000
A06439,300,9000
A01040,300,4610
A08337,300,3870
A07822,300,9000
A05452,300,9000
A06827,300,9000
A07476,300,9000
A04718,300,4772
A07423,300,8456
A00909,300,9000
A07129,300,9000
A07888,300,9000
A05289,300,9000
A02366,300,9000
A00742,300,9000
A03214,300,9000
A06692,300,9000
A05755,300,9000
A06846,300,9000
A02260,300,9000
A07527,300,9000
A04692,300,9000
A08321,300,9000
A06253,300,18182
A00757,300,9000
A06507,300,9000
A02209,300,9000
A08136,300,9000
A01901,300,9000
A00310,300,9000
A06119,300,10046
A06244,300,9884
A05896,300,9000
A00275,300,18000
A07385,300,9000
A07574,300,9000
A06453,300,18000
A00412,300,9000
A02997,300,11358
A02874,300,18000
A07731,300,9000
A02817,300,9000
A06711,300,9000
A05519,300,9000
A07912,300,9000
A07176,300,9000
A04130,300,9000
A05945,300,9712
A06930,300,9000
A07497,300,9000
A02822,300,9000
A05917,300,9000
A05823,300,9000
A03448,300,9000
A00252,300,9000
A04208,300,9000
A02164,300,9936
A03411,300,9000
A04900,300,9000
A04717,300,9000
A05838,300,9000
A07390,300,9000
A02497,300,9000
A07383,300,9000
A06945,300,9000
A03513,300,9000
A01281,300,9000
A07073,300,9000
A05496,300,9000
A07485,300,9000
A03151,300,10486
A06423,300,9000
A06475,300,6712
A01253,300,3128
A01642,300,9000
A01874,300,9000
A03269,300,9000
A05506,300,7804
A04573,300,9000
A08249,300,18000
A08472,300,9000
A01108,300,9000
A03444,300,9000
A05299,300,9000
A08355,300,9000
A02676,300,9000
A06149,300,11700
A03732,300,9000
A00617,300,9000
A06326,300,10420
A07007,300,18000
A05780,300,14256
A06106,300,14630
A01120,300,9000
A00538,300,9000
A06467,300,3324
A03703,300,9000
A05732,300,9000
A04378,300,9000
A02517,300,9000
A06003,300,13112
A01925,300,9000
A04978,300,9000
A07544,300,9000
A07352,300,9000
A08130,300,9000
A04660,300,9000
A01036,300,9000
A05853,300,9350
A00386,300,9000
A01734,300,9000
A05839,300,9446
A06099,300,13450
A02847,300,9000
A07744,300,8324
A04563,300,9000
A06402,300,4722
A01316,300,9000
A02751,300,9000
A04823,300,9000
A02753,300,9000
A01515,300,15650
A05203,300,9000
A07669,300,9000
A08495,300,6066
A01351,300,9000
A02134,300,7582
A01621,300,4704
A06816,300,9000
A03941,300,9000
A05001,300,9000
A04630,300,4758
A05685,300,16042
A08184,300,7876
A04243,300,9000
A02395,300,9000
A03825,300,9000
A04476,300,18000
A05883,300,12700
A07200,300,9000
A08358,300,9000
A00547,300,3998
A08222,300,9000
A08174,300,9000
A08296,300,3204
A03129,300,9000
A02249,300,3430
A00354,300,9000
A02643,300,9000
A03207,300,9000
A07053,300,18000
A06700,300,9132
A08236,300,5246
A06502,300,3540
A07754,300,9000
A08403,300,9000
A03785,300,9000
A06082,300,9000
A01669,300,9000
A03122,300,9000
A06576,300,9000
A03919,300,9000
A03006,300,18000
A07461,300,18000
A07413,300,9000
A03280,300,9000
A07233,300,9000
A05765,300,10350
A01595,300,9000
A04661,300,9000
A00653,300,9000
A01702,300,18000
A04786,300,9000
A06995,300,9000
A07786,300,9000
A03651,300,9000
A01457,300,18000
A08157,300,9000
A02166,300,9000
A02379,300,9000
A01922,300,9000
A03528,300,9000
A08510,300,9000
A01541,300,9000
A07944,300,9000
A00675,300,5946
A00528,300,9000
A00391,300,9000
A01944,300,9000
A02747,300,9000
A06466,300,18000
A07266,300,9000
A02345,300,2870
A04012,300,9000
A02315,300,9000
A06158,300,9000
A05385,300,9000
A05754,300,9000
A07653,300,9000
A07914,300,9000
A05870,300,9938
A02720,300,6094
A02700,300,18000
A01051,300,9000
A01612,300,9000
A03015,300,9000
A07708,300,9000
A01506,300,9294
A02860,300,6574
A02136,300,18000
A05346,300,9000
A01624,300,9000
A05774,300,9748
A02111,300,9000
A06599,300,9000
A08479,300,18000
A03403,300,9000
A02979,300,9000
A08444,300,9000
A01444,300,4088
A02789,300,9000
A05482,300,15316
A03111,300,6646
A07933,300,9000
A01057,300,18000
A04144,300,9000
A07784,300,4072
A02894,300,9000
A02597,300,7822
A06766,300,18000
A03745,300,9000
A02023,300,9000
A02703,300,9000
A02658,300,9000
A05159,300,18000
A08273,300,9000
A01124,300,9000
A00372,300,5826
A00880,300,9000
A01498,300,9000
A06965,300,9000
A00359,300,9000
A06887,300,3254
A03002,300,9000
A07099,300,18000
A01411,300,9000
A06938,300,9000
A03996,300,9000
A04450,300,18000
A06539,300,9000
A02706,300,9000
A01943,300,9000
A08509,300,9000
A00944,300,9000
A04029,300,9000
A02507,300,9000
A05738,300,13398
A04076,300,9000
A03660,300,9000
A03873,300,5294
A01815,300,9000
A00343,300,9000
A06210,300,10102
A05836,300,9830
A04691,300,18000
A00461,300,18000
A02907,300,18000
A02334,300,9000
A04295,300,9000
A01513,300,4308
A07698,300,7360
A06549,300,9000
A02059,300,9000
A05254,300,9000
A00793,300,9000
A04740,300,9000
A01409,300,9000
A05063,300,3600
A06600,300,9000
A08099,300,6182
A05336,300,9000
A05999,300,9278
A02761,300,9000
A04222,300,9000
A06204,300,9000
A05721,300,9000
A07363,300,18000
A00968,300,18000
A01495,300,9000
A04381,300,9000
A02538,300,9000
A00569,300,9000
A03783,300,9000
A03846,300,9000
A07960,300,9000
A02341,300,9000
A02000,300,9000
A00406,300,18000
A04421,300,9000
A00454,300,18000
A01285,300,9000
A02837,300,9000
A04217,300,10528
A04390,300,9000
A05922,300,11022
A02301,300,9000
A02037,300,9000
A01584,300,9000
A07610,300,9000
A02535,300,9000
A05281,300,9000
A03861,300,9000
A02870,300,9000
A04494,300,9000
A08148,300,9000
A02194,300,9000
A07980,300,9000
A03080,300,18000
A00625,300,9000
A03212,300,9000
A05648,300,12038
A07204,300,9000
A00398,300,9000
A01069,300,9000
A03505,300,9000
A03743,300,9000
A07123,300,9000
A06851,300,6104
A07830,300,9000
A02873,300,9000
A03678,300,9000
A07721,300,18000
A05268,300,18000
A03143,300,9000
A00967,300,18000
A04620,300,9000
A04484,300,7802
A01308,300,9000
A00775,300,18000
A01233,300,9000
A02245,300,9000
A01258,300,3842
A04056,300,9000
A01426,300,9000
A07800,300,7252
A05169,300,9000
A05744,300,9522
A02060,300,9000
A06181,300,9000
A07211,300,6896
A02091,300,9000
A01272,300,9000
A07273,300,9000
A04880,300,18000
A04841,300,9000
A08342,300,9000
A03457,300,9000
A02038,300,9000
A01221,300,9000
A05759,300,9000
A05921,300,10120
A05757,300,9182
A06562,300,9000
A04574,300,9000
A02702,300,11292
A03754,300,9000
A00570,300,9000
A03639,300,9000
A06139,300,9000
A02193,300,10388
A06948,300,2848
A02457,300,5014
A01781,300,4022
A01401,300,9000
A01587,300,18000
A08016,300,9000
A01167,300,9000
A06699,300,9000
A07056,300,9000
A07465,300,9000
A06317,300,13018
A04212,300,9000
A00374,300,9000
A00270,300,9000
A03514,300,9000
A01063,300,7530
A00286,300,9000
A01743,300,9816
A04083,300,9000
A02739,300,9000
A00958,300,18000
A02122,300,18000
A03918,300,18000
A05462,300,5202
A06335,300,10394
A00856,300,9000
A04695,300,9000
A02450,300,9000
A02821,300,9000
A07591,300,4772
A00837,300,9000
A08158,300,5242
A08514,300,3364
A08175,300,9000
A06017,300,9360
A01461,300,9000
A06679,300,9000
A00983,300,9000
A02930,300,9000
A07113,300,11796
A08121,300,9000
A05455,300,15264
A02648,300,13148
A04888,300,9000
A01910,300,18000
A04688,300,9000
A05249,300,9000
A08498,300,9000
A04589,300,6496
A05457,300,9000
A07430,300,9000
A01389,300,9000
A07554,300,9000
A02683,300,9000
A01985,300,9000
A06815,300,18000
A04470,300,9000
A03687,300,9000
A00497,300,9000
A04769,300,4568
A06970,300,18000
A04768,300,4760
A03231,300,9000
A01915,300,9000
A04946,300,5834
A03318,300,9000
A04219,300,9000
A03566,300,9000
A07662,300,9000
A07380,300,9000
A07400,300,9000
A00255,300,7240
A08437,300,9000
A05571,300,9000
A00606,300,9000
A04979,300,9000
A00436,300,9000
A05845,300,10488
A04311,300,9000
A04301,300,9000
A04343,300,9000
A02768,300,18000
A08417,300,9000
A00371,300,9000
A03487,300,9000
A06136,300,9874
A08528,300,9000
A06281,300,18078
A02941,300,9000
A06782,300,9000
A08190,300,18000
A04410,300,9000
A00810,300,9000
A06560,300,9000
A02148,300,9000
A01855,300,9000
A06075,300,11234
A05924,300,9000
A05439,300,9000
A02121,300,5888
A05481,300,9000
A06511,300,9000
A05351,300,5712
A01917,300,9000
A00734,300,9000
A02910,300,9000
A00948,300,9000
A05083,300,9000
A07422,300,9000
A07947,300,18000
A07940,300,9000
A06966,300,9000
A02292,300,9000
A02079,300,9000
A00584,300,9000
A02306,300,9000
A03322,300,9000
A06993,300,9006
A04816,300,9000
A06112,300,10014
A06723,300,9000
A04112,300,9000
A02832,300,5084
A00603,300,9000
A07930,300,18000
A01294,300,9000
A00356,300,9000
A05741,300,9884
A00556,300,9000
A01912,300,9000
A07613,300,9000
A00695,300,9000
A06634,300,9000
A01771,300,18000
A02287,300,9000
A07507,300,9000
A08458,300,9000
A07444,300,9000
A03166,300,7896
A01227,300,9000
A07338,300,9000
A05255,300,7634
A06812,300,9000
A02661,300,9000
A06183,300,9000
A01955,300,9000
A08058,300,9000
A04818,300,6546
A05811,300,10666
A05005,300,9000
A07954,300,9000
A02513,300,4508
A05635,300,9216
A01278,300,9000
A03548,300,9000
A00855,300,9000
A03642,300,9000
A00717,300,9000
A04828,300,9000
A00866,300,9000
A04218,300,9000
A06289,300,9000
A08251,300,9000
A01151,300,9000
A04969,300,9000
A00916,300,18000
A03519,300,9000
A04521,300,9000
A02595,300,9000
A03409,300,9000
A07614,300,9000
A01732,300,9000
A04229,300,9000
A01708,300,9000
A02082,300,9000
A01835,300,9000
A01228,300,5466
A01911,300,9000
A07381,300,3376
A07287,300,18000
A05837,300,9628
A05356,300,9000
A07467,300,5516
A03725,300,9000
A07371,300,9000
A03504,300,9000
A06073,300,10116
A03352,300,4444
A04052,300,9000
A01842,300,4942
A08043,300,3086
A04005,300,9000
A03831,300,18000
A00805,300,9000
A01807,300,9000
A03489,300,4494
A04146,300,9000
A00801,300,9000
A02053,300,6142
A07686,300,9000
A07801,300,9000
A08480,300,9000
A05559,300,9000
A00511,300,9000
A02741,300,9000
A06250,300,9000
A07416,300,9000
A04613,300,9000
A07953,300,8968
A05973,300,9000
A04456,300,9000
A04581,300,9000
A08009,300,9000
A03960,300,18000
A00309,300,9000
A05320,300,7100
A05532,300,9000
A07891,300,9000
A03979,300,9000
A03595,300,9000
A00981,300,9000
A01962,300,11388
A03205,300,9000
A04741,300,9000
A01824,300,9000
A03164,300,9000
A02409,300,9000
A06198,300,9584
A00328,300,9000
A04106,300,9000
A07316,300,9000
A08092,300,9000
A03258,300,18000
A03287,300,9000
A05437,300,9000
A07892,300,9000
A04417,300,18000
A06751,300,9000
A07241,300,5266
A08332,300,9000
A02230,300,9000
A01436,300,9000
A06716,300,9000
A02918,300,9000
A01204,300,9000
A02140,300,5740
A03270,300,9000
A03326,300,9000
A07694,300,9000
A00871,300,9000
A07246,300,9000
A03759,300,9000
A07556,300,9000
A07403,300,9000
A08295,300,9000
A01635,300,3784
A02524,300,9000
A05366,300,9000
A01212,300,9000
A03753,300,9000
A00532,300,9000
A07317,300,9000
A08381,300,9000
A03839,300,9000
A04045,300,9000
A00448,300,9000
A02303,300,9000
A04833,300,18000
A05897,300,9000
A07187,300,18000
A04959,300,18000
A07005,300,9000
A02325,300,9000
A05478,300,18000
A05623,300,10294
A03067,300,9000
A06125,300,9000
A04337,300,9000
A07199,300,9000
A04026,300,9000
A02041,300,5364
A02602,300,9000
A05842,300,11800
A08502,300,9000
A05071,300,9000
A02592,300,9000
A05521,300,8568
A02186,300,18000
A03916,300,9000
A01869,300,9000
A06206,300,9668
A02293,300,9000
A05819,300,14642
A04796,300,9000
A06140,300,12220
A00821,300,9000
A08162,300,18000
A07118,300,9000
A04635,300,18000
A03484,300,9000
A06579,300,9000
A03929,300,9000
A06291,300,9720
A04882,300,9000
A01185,300,8368
A06908,300,3440
A04518,300,9000
A07445,300,18000
A06054,300,11356
A04773,300,9000
A04931,300,18000
A04825,300,18000
A07306,300,9000
A08204,300,3566
A07297,300,6096
A02968,300,9000
A08391,300,17046
A05525,300,9000
A05905,300,9470
A03615,300,18000
A01112,300,9000
A07479,300,4878
A05847,300,14814
A00765,300,9000
A03126,300,9000
A01230,300,9000
A04302,300,9000
A05636,300,9856
A07608,300,9000
A01052,300,9000
A01659,300,18000
A07896,300,9000
A02926,300,18000
A00716,300,18000
A04126,300,9000
A06996,300,9000
A04599,300,9000
A08364,300,9000
A02154,300,9000
A03578,300,18000
A07514,300,9000
A03114,300,18000
A07296,300,9000
A08526,300,10904
A03169,300,9000
A05229,300,9000
A05265,300,9000
A05706,300,9000
A03436,300,18000
A02109,300,9000
A05828,300,9522
A03587,300,9000
A01171,300,9000
A01388,300,9000
A00946,300,18000
A01794,300,5692
A03069,300,9000
A05762,300,9450
A07532,300,8200
A06055,300,11532
A03011,300,9000
A07343,300,9000
A06494,300,9000
A02192,300,9000
A00875,300,9000
A03691,300,9000
A00954,300,3178
A00819,300,5074
A02666,300,9000
A04866,300,9000
A06710,300,18000
A05278,300,9000
A03385,300,9000
A08219,300,18000
A07976,300,9000
A01028,300,9000
A03574,300,10450
A01551,300,9000
A04221,300,9000
A01074,300,9000
A06309,300,11230
A05170,300,9000
A04021,300,9000
A05292,300,9000
A05773,300,9620
A03543,300,9000
A01508,300,9000
A07169,300,9000
A03707,300,3494
A04503,300,9000
A03987,300,9000
A04156,300,18000
A07336,300,7916
A01269,300,9000
A00927,300,9000
A02039,300,9000
A01017,300,7856
A03804,300,9000
A07244,300,18000
A02748,300,9000
A06820,300,9000
A02508,300,9000
A01420,300,9000
A03050,300,4300
A03532,300,6002
A08284,300,9000
A03989,300,3806
A04845,300,8504
A05080,300,9000
A00971,300,9000
A06367,300,9000
A07304,300,9000
A00902,300,9000
A03376,300,9000
A01383,300,9000
A02331,300,9000
A05294,300,9000
A01238,300,9000
A05101,300,9000
A05825,300,8326
A04996,300,9000
A02371,300,9000
A02281,300,9000
A01773,300,9000
A06845,300,9000
A04670,300,9000
A05131,300,6226
A08335,300,9000
A04231,300,9000
A05340,300,9000
A02886,300,17906
A04556,300,9000
A03878,300,9000
A07093,300,10044
A07628,300,9000
A02289,300,9000
A08178,300,9000
A00680,300,9000
A04601,300,9000
A06366,300,9000
A07990,300,9000
A01897,300,18000
A07490,300,9000
A01973,300,9000
A01559,300,9000
A08057,300,7350
A02607,300,9000
A06609,300,9000
A01397,300,9000
A06408,300,18000
A07234,300,5948
A02726,300,9000
A03328,300,9000
A00904,300,4116
A01428,300,9000
A03936,300,9000
A06115,300,18126
A05251,300,9000
A02797,300,8424
A06719,300,9000
A05021,300,9000
A04289,300,9000
A06753,300,9000
A01136,300,9000
A03451,300,8062
A07571,300,9000
A00635,300,18000
A01049,300,2902
A08285,300,9000
A04067,300,9000
A02473,300,7242
A06122,300,10636
A07898,300,9000
A00843,300,9000
A01293,300,9000
A03675,300,9000
A05783,300,9798
A07081,300,9000
A04224,300,9000
A06618,300,9000
A02181,300,9000
A06212,300,9000
A01471,300,9000
A07441,300,9000
A05446,300,9000
A05144,300,9000
A05657,300,9678
A05573,300,9000
A04656,300,9000
A07072,300,9000
A03924,300,9000
A01145,300,9000
A02723,300,9000
A02537,300,9000
A01687,300,9000
A02621,300,9000
A06482,300,9000
A03374,300,9000
A04626,300,3890
A06113,300,9818
A05871,300,10090
A02162,300,9000
A04738,300,9000
A07782,300,18000
A00746,300,9000
A00579,300,9000
A05978,300,9000
A08492,300,18000
A01452,300,9000
A02417,300,9000
A05717,300,10564
A06563,300,9000
A02317,300,9000
A00956,300,9000
A01043,300,18000
A01871,300,9000
A07326,300,9000
A01302,300,18000
A03245,300,9000
A02962,300,9000
A03437,300,4324
A07101,300,9000
A01593,300,9000
A03486,300,9000
A02205,300,9000
A04003,300,9000
A01387,300,9000
A03748,300,9000
A01879,300,6894
A05113,300,9000
A06177,300,15000
A07861,300,9000
A01592,300,9000
A06060,300,7254
A06087,300,11456
A00929,300,18000
A04902,300,18000
A06491,300,9000
A01518,300,9000
A04813,300,9000
A02454,300,9000
A04168,300,9000
A00273,300,9000
A07151,300,9000
A00720,300,6140
A03045,300,14280
A04489,300,5696
A02081,300,10990
A06508,300,6353
A06132,300,11994
A02036,300,9000
A01516,300,9000
A04351,300,9000
A02475,300,9000
A04893,300,8678
A04765,300,9000
A04747,300,9000
A03904,300,18000
A04200,300,9000
A04867,300,9000
A04913,300,4268
A03945,300,9000
A03055,300,9000
A03105,300,9000
A04525,300,6988
A06589,300,9000
A06534,300,3762
A06673,300,9000
A07074,300,9000
A01208,300,9000
A07779,300,9000
A00256,300,9000
A02084,300,9000
A05430,300,9000
A06142,300,11820
A01030,300,9000
A06298,300,9948
A02819,300,9000
A02472,300,9000
A03784,300,9000
A06847,300,9000
A05715,300,17234
A00942,300,9000
A01449,300,9000
A04237,300,9000
A01114,300,9000
A03242,300,9000
A00962,300,9000
A00818,300,9000
A05677,300,12906
A00641,300,18000
A01699,300,9000
A05392,300,9000
A05775,300,11520
A01089,300,9000
A00513,300,9000
A07785,300,9000
A08436,300,3188
A03278,300,9000
A07516,300,9000
A07569,300,9000
A01265,300,9000
A05311,300,9000
A00424,300,9000
A07174,300,9000
A03237,300,9000
A04391,300,9000
A05344,300,9000
A06135,300,9000
A06979,300,9000
A01398,300,9000
A05167,300,5326
A07781,300,9000
A00645,300,9000
A02258,300,9000
A02028,300,9000
A01235,300,4070
A07831,300,3396
A07941,300,9000
A03341,300,9000
A06342,300,9000
A01301,300,9000
A06006,300,12540
A01749,300,9000
A02295,300,9000
A03609,300,9000
A06736,300,9000
A00632,300,11648
A07281,300,9000
A02391,300,6592
A08476,300,9000
A07137,300,9000
A03316,300,9000
A01950,300,18000
A07904,300,9000
A04049,300,9000
A07939,300,9000
A06148,300,9000
A00290,300,9000
A08022,300,9000
A07996,300,9000
A08000,300,9000
A01275,300,5904
A06187,300,9940
A06573,300,9000
A07042,300,5260
A01572,300,3294
A02411,300,4144
A06049,300,9396
A07907,300,9000
A05121,300,9000
A06969,300,9000
A00390,300,9000
A07457,300,18000
A05528,300,9000
A01315,300,9000
A01930,300,9000
A00466,300,9000
A04567,300,9000
A08347,300,9000
A03419,300,17922
A06272,300,9000
A08002,300,9000
A08400,300,7024
A06165,300,13506
A05831,300,15346
A07455,300,18000
A04964,300,9000
A03475,300,18000
A03848,300,5900
A05707,300,9000
A01948,300,9000
A06824,300,7830
A02231,300,9000
A00470,300,18000
A02516,300,18000
A00934,300,9000
A01344,300,9000
A02640,300,9000
A03060,300,9000
A07732,300,9000
A05596,300,17998
A01396,300,9000
A07835,300,9000
A02495,300,18000
A07658,300,3054
A08305,300,18000
A04793,300,3042
A01748,300,9000
A07016,300,9000
A05516,300,5152
A06877,300,9000
A08250,300,9000
A08354,300,7554
A07419,300,9000
A05407,300,9000
A06670,300,9000
A01611,300,9000
A01576,300,9000
A07079,300,9000
A02649,300,9000
A06480,300,9000
A02029,300,9000
A01297,300,9000
A07083,300,9000
A02652,300,9000
A04457,300,9000
A03815,300,9000
A02852,300,8378
A04178,300,9000
A04293,300,9000
A04520,300,9000
A02499,300,9000
A04493,300,4494
A01358,300,8700
A03819,300,9000
A07552,300,9000
A02176,300,9000
A01510,300,9000
A00329,300,9000
A04914,300,9000
A07172,300,18000
A02183,300,9000
A05183,300,3990
A00420,300,9000
A03351,300,7282
A06516,300,9000
A01417,300,9000
A05664,300,9620
A01309,300,9000
A05795,300,13638
A05043,300,9000
A03497,300,18000
A04704,300,9000
A06859,300,9000
A04355,300,9000
A06952,300,9000
A07104,300,9000
A01058,300,9000
A04933,300,9000
A07108,300,9000
A04505,300,9000
A01924,300,9000
A02519,300,9000
A00881,300,9000
A06910,300,18000
A01485,300,4864
A02042,300,9000
A03314,300,9000
A01774,300,18000
A05768,300,11056
A06804,300,5062
A07014,300,9000
A07948,300,9000
A06400,300,9000
A01060,300,9000
A02744,300,9000
A03171,300,9000
A01222,300,9000
A04438,300,9000
A05672,300,9000
A01443,300,9000
A04367,300,9000
A03057,300,4062
A06345,300,7416
A02429,300,5364
A07357,300,9000
A01952,300,5898
A02692,300,9000
A06780,300,9000
A03845,300,9000
A04855,300,4382
A04078,300,6282
A01616,300,9000
A02307,300,9000
A06564,300,9000
A05303,300,9000
A06885,300,18000
A03023,300,9000
A04011,300,9000
A07603,300,18000
A02569,300,9000
A06840,300,9000
A01116,300,9000
A04321,300,9000
A05361,300,9000
A01324,300,9000
A07676,300,6432
A00772,300,9000
A01661,300,9000
A06596,300,9000
A03098,300,4596
A07382,300,9000
A06199,300,13746
A07531,300,9000
A08151,300,9000
A03955,300,9000
A02347,300,9000
A02880,300,9000
A06595,300,5910
A01881,300,9000
A01064,300,3436
A04721,300,18000
A00706,300,9508
A04325,300,4698
A06819,300,18000
A01066,300,9658
A01531,300,9000
A06683,300,9000
A02988,300,9000
A05020,300,9000
A01266,300,9000
A02613,300,18000
A06903,300,18000
A05537,300,9000
A06626,300,9000
A03796,300,9000
A04210,300,9000
A02266,300,9000
A07361,300,3842
A03525,300,4518
A01245,300,9000
A06270,300,9000
A07313,300,9000
A08206,300,18000
A03393,300,9000
A03693,300,9000
A00912,300,9000
A07734,300,9000
A00298,300,9000
A04548,300,9000
A05110,300,9000
A02024,300,9000
A05259,300,9000
A00493,300,18000
A03415,300,9000
A07115,300,9000
A07736,300,5268
A03332,300,18000
A04397,300,9000
A01711,300,9000
A05818,300,18130
A03221,300,18000
A04934,300,3826
A01613,300,9000
A04209,300,9000
A05396,300,9000
A08311,300,18000
A06146,300,9000
A05388,300,9000
A06476,300,9000
A01993,300,9000
A00586,300,3776
A02492,300,9602
A05662,300,12996
A06012,300,12244
A04205,300,3532
A07561,300,18000
A01706,300,3260
A02242,300,9000
A07626,300,9000
A07370,300,7236
A03531,300,9000
A01224,300,9000
A02219,300,9000
A06283,300,13680
A06047,300,9546
A01071,300,18000
A00921,300,4448
A07844,300,9000
A03610,300,9000
A04948,300,9000
A07818,300,9000
A07192,300,9000
A01284,300,9000
A08119,300,9000
A05906,300,11774
A01941,300,9000
A00593,300,9000
A02407,300,9000
A02424,300,9000
A03254,300,9000
A08513,300,12470
A07575,300,9000
A07699,300,8192
A01149,300,9000
A02152,300,9000
A05949,300,10016
A07900,300,9000
A01718,300,9000
A02375,300,9000
A06277,300,9000
A00696,300,9000
A04694,300,9000
A04155,300,18000
A03455,300,9000
A08462,300,18000
A07945,300,9000
A07517,300,9000
A08010,300,9000
A01586,300,18000
A00434,300,9000
A06953,300,18000
A00608,300,9000
A08196,300,9000
A02541,300,9000
A03645,300,9000
A01054,300,9000
A03623,300,9000
A05225,300,9000
A04753,300,9000
A05258,300,9000
A06093,300,16300
A00868,300,9000
A00537,300,9000
A00663,300,9000
A02893,300,18000
A00991,300,8364
A05280,300,9000
A07250,300,3084
A03216,300,18000
A08475,300,9000
A03981,300,9000
A03276,300,9000
A08248,300,9710
A04625,300,9000
A08048,300,9000
A03948,300,9000
A05182,300,9000
A04783,300,9000
A01873,300,9000
A08434,300,9000
A05713,300,9562
A04501,300,9000
A07353,300,9000
A07598,300,9000
A03084,300,9000
A02408,300,18000
A02544,300,9000
A07106,300,9000
A04578,300,4470
A08378,300,7836
A06170,300,9000
A04645,300,9000
A06262,300,11954
A04596,300,9000
A02277,300,9000
A06284,300,11360
A02644,300,9000
A02558,300,9000
A03213,300,9000
A07553,300,9000
A07078,300,9000
A01195,300,9000
A07643,300,10974
A08084,300,9000
A02398,300,9000
A07117,300,18000
A05658,300,12354
A01853,300,9000
A04639,300,9000
A01837,300,18000
A05548,300,9000
A04800,300,9000
A04992,300,6526
A02593,300,9000
A04383,300,18000
A04008,300,9000
A07201,300,9000
A07397,300,9000
A01061,300,5392
A05993,300,13818
A03135,300,9000
